id,predicted_price
6648701740,345212.3084999919
1245003740,522570.2655887202
2174503441,412535.84528240596
7708250010,380030.558518097
6072300110,492468.5329806383
2329800140,295187.33844693034
1494300040,499777.5368449604
3832050130,276498.8773856185
7203100730,987870.3175603369
7199330170,430278.0953852026
7785000220,438929.0015537836
1250201175,340320.4470223837
4054500180,1489726.2455739463
7905200061,414039.49464406865
3751604895,171301.1988307305
5220300140,383710.5052146482
3323059027,344719.6579308042
8651611980,1026338.5850669894
8673400190,518036.72728429176
1668500100,958470.0459938387
1023059365,542444.4000134872
3308030060,396231.8682818431
4232400860,593805.1864875974
2144800615,250203.55727646023
1568100920,1797761.4642600263
9406510040,493843.0726821278
2923049421,395024.3508463288
1051000040,803399.3897357787
2077700042,517906.0125361578
9423800030,220351.10537088767
9818700455,596269.2967427952
7133300675,280304.4552883866
4113800550,572451.634917418
5553300375,1505333.6095424255
2025701530,280532.3631302069
7942601155,335564.7712588616
7524300020,323135.50219945045
2520069100,260948.33558739375
5412300410,236196.5210491817
7504110760,867469.6849633006
2594200350,349040.34380710643
2722059013,209535.01426431583
8078430480,497011.51253866183
1423069162,425163.7524460272
8856001090,165759.6205217039
7000100631,522075.2719580958
4222200280,252046.90927739834
7971300050,451052.43214011454
2009001600,283543.0293360955
6619910140,832013.9869396834
2877100985,496534.93408127595
1196000007,395823.28821875155
1330850130,840768.8873810312
6664900410,261772.91105329155
1231001110,255098.84998598212
9235900030,385516.92256019823
9407101840,282241.0319443566
9523103001,313752.93877419573
2149800278,369922.1711746082
7234601198,543755.2239018434
9476700035,479632.35718294047
9297301065,596110.9250130261
518500700,650559.0260842391
7843500090,320511.3940154639
6056110780,377200.5139903621
2345700260,366452.5089285603
3509600070,302296.9669244698
1431700280,439189.2990310204
1623049174,338833.56910893664
3024089049,273809.1041059445
7853340450,379969.03074639494
7732410360,749783.8263118588
1446800995,386852.2137355957
2946000285,292118.4491977208
425079100,588222.5388374876
3876313040,560636.4889076881
1762600260,1024251.5243403624
1925069121,1054716.0331343706
7443000480,570048.5069925088
7820000015,450623.9735946515
4027701253,649150.813997344
2826049165,408023.76368836185
5426300060,593247.7158824609
1278000210,158251.51542436282
923000270,435236.5468509805
7657600005,306536.9812794927
3024079057,359555.998063409
3276180020,332087.8941401484
7304300760,368647.4367837836
3908100020,471536.0455627047
8835400805,617771.1630335666
4051150070,243827.77235561557
3904930530,391880.9088777179
6163900971,551018.3481655299
7942600310,321925.20993639017
4365700330,252315.81001625917
423059207,306063.210023304
3992700265,363827.9296153374
7177300090,416279.62236933276
2540820010,690332.0180275526
5700002510,741916.0315678131
5201000030,641660.4968889536
7631800015,2449211.805583095
2922702965,593658.1894271391
1525059198,1027863.1287092707
1245003160,609484.0802744271
3810000455,362509.87752887665
7855600080,527830.2008977641
5701500030,767559.1142004591
7504020400,613099.8118764532
1402600570,333600.8499881247
7575610760,344032.63120751426
8731990370,474780.5758687122
5021900090,586205.8990662536
290000075,394975.35337310366
2841500010,476973.08506194677
3955900830,478975.55648851313
7852110140,471441.7944971357
1311400350,297582.0738341404
7773800015,582962.5846795622
4123400320,427696.1377773575
2725069157,924447.2342826807
666000143,588304.1385797356
5101408678,488618.7937541713
6371000026,382963.0505871857
2024059084,593819.6108448042
7283900036,481082.05394916475
8881900230,655452.5630062649
3959400135,364367.73266117094
7696610270,261839.26678016613
1689400150,630193.4572312331
5103900015,380451.57292477775
1441000350,536409.6350457262
5101408735,337615.67024611565
3126059027,1905152.766805144
2320069014,407902.9386801209
9541600015,503719.63586392364
8682320420,656360.0975023666
1562200090,596370.6939812249
3395070980,559674.6793822972
7349600230,242364.75974524827
522049122,277899.43818920857
869700060,339415.52550889266
811000055,791970.3739113731
1221059176,330219.3495244188
1523059103,492694.08455451
2025760210,817834.5123494086
9218400088,391898.04095627466
8682292020,466848.1004693147
2623089135,351057.20337589085
3758900259,1234957.736736118
524069049,452516.2176695244
3121500150,905575.5996451792
5581400080,863737.1245668527
8087800020,411683.8323579357
4070700290,617497.4052479685
3296000170,588548.5281788552
9238500040,661095.1251924507
2744600040,424664.3884194321
6813600380,589099.9605384046
6140100150,519711.68255127623
2201500555,362276.1222103361
2600110250,508781.03658711974
4337000275,218220.9517341922
1186000150,470626.2215105971
1972201963,481526.00453514967
1105000745,343985.4389415707
2887700560,563495.0359392416
4039700080,576219.9223824188
522049104,327914.85005179123
4202400078,295591.1831980967
7520000695,235787.00267148184
7714000310,405326.95687409013
4319200060,507736.5420128261
8624700015,655784.2644138676
5104520610,276909.79802608775
2354300845,225545.7263002724
3824100291,675612.8792704704
6151800612,218812.2453590823
5454200080,635936.9112096684
6413600290,396876.4322249266
2131200065,361180.039285112
1459920010,274118.62974446744
50300090,425437.5753248787
2326300090,450847.00507994555
7714000070,404072.8722320307
3630180500,1111456.7130246328
1727850340,1148286.1324826248
8691430330,1180007.324858605
2310030390,285383.96904791804
5561400610,492276.53282887366
7010701016,382120.72324978287
7883605915,291741.31118698313
1282300995,353565.68219821184
4040700310,431807.73132449423
3353400435,220317.3789040664
2143701015,546118.310082506
255450020,372769.049752364
1020069017,542387.8725498727
4038200120,413336.9617387411
9284801100,277538.7974767709
1965200075,413956.0152866763
847100047,544158.7639202843
4038700720,463829.23677796556
6815100085,678561.7573165135
2508000020,264484.2333604896
255520180,1060056.5551985125
6822100750,489255.47978330817
869700050,352998.55740192364
1775801405,630278.7404321071
6600400090,228522.72826946175
7202330270,408287.4043891563
1683400165,676352.3872894162
2625069070,1185620.0366471533
7625702440,403707.9891163015
3388000640,273752.8980964031
1899400365,255706.14625935067
6899990200,1286134.8149218487
5569700020,850239.5876474692
986000045,375477.25826989376
3293700221,392925.4261366317
3764800250,395912.8612160516
2291400566,365619.3956788987
4219401236,1173615.467383752
4239400840,194934.95384832157
7211400990,243268.0126155898
7696500280,237871.6036193759
7215721070,440990.9045593149
3204850140,400005.6361515797
4322200220,588096.7723708067
2566300100,575223.4186621236
1944900090,371736.8193610735
6648500390,320447.5630535133
7385300020,682810.0381068954
1704900135,300164.56145022553
2877100655,729256.1378490044
2726079098,829972.8795736063
7625703800,389042.60985539394
318300040,586594.2409179625
7922800190,456112.4344835572
2023049361,253992.99517400694
8946400210,620316.4608450739
6071600450,480347.2885587997
4343800100,447976.64335292886
1443300140,284296.28694423963
1024039001,647723.4378485478
2767704860,398409.48539710295
7234600851,487202.60722140776
644200065,588131.5186396476
7784400035,709455.6983320236
3826000560,267303.0481968905
9272202260,347416.6064280546
263000253,527027.4842209822
3621059043,488037.5333973226
240000130,514251.0720128623
1352300120,227490.8102359432
7849200861,252662.70827351772
2487700130,474200.54473318235
1796100140,222955.01307367437
7234601221,413926.13690240786
8651710190,528838.0674828554
2916200091,587853.8706628492
1232000915,401327.1131626141
1545801970,322074.9148529965
3211200420,409367.16209415876
7686204675,235772.6669452718
3141600210,165340.7769592178
3959401284,488142.5356859488
2113700825,286113.1930486643
3876000710,476093.11506132554
522069022,414327.61566184374
3214200070,336174.3291865069
1221039156,366675.9203248601
259600790,384989.8913687093
785000040,435700.2063014274
8138870470,408916.8447113071
2596300035,466503.55777943967
540100057,855876.9680790358
3073500045,792451.76378486
5363200266,349913.31773286534
8682261650,487324.65214797336
3224510080,777108.3301274421
3211270160,427222.1829496109
9269200520,211096.93138293806
293810190,472601.70403060864
4197400043,348060.4708119387
3026079031,401640.40165145707
5332200405,696064.1961027378
2473411210,336511.5797290032
9268200315,566043.1902280375
8123500050,466409.004070905
3221069091,480965.35337771085
2485000165,567421.1292208197
4058800215,686718.4148787981
1926059039,812849.7548631969
2533300680,753201.7885277586
3343903640,354240.2993246536
5700003705,837980.1532582421
2023049372,440357.61061643995
4058800830,742373.0295369203
3333002302,464741.7642893848
2944500340,337093.1626519388
1982200790,403482.9064685584
8929000270,425315.6846944058
8122101440,279256.20821270783
7525530470,783870.3525166257
9332800020,531267.8094748701
3878900525,298744.3236733734
5420300210,248062.42644826687
9232900165,322344.80064011575
6414100026,464008.18210593343
3013300660,689866.0609845395
7954300120,581550.9426893243
1081200360,352084.43052891403
2877102345,386833.0746742599
2202500255,359999.6468645163
7984400050,238884.71618053448
9558020380,526817.3162738458
7812801850,240630.668561734
8944460020,479677.43087310676
2306400040,407468.89442845463
8649400410,408442.8360461366
7889602020,284849.13272296835
2041000025,341382.17661783024
871001484,518500.1012094876
2767602141,401449.70988998597
3630180470,726964.6444659951
2769602140,411748.2044195846
2473250280,339739.6557812257
5422560660,535887.7170374676
3756600240,409357.8704295093
8651600160,560524.9757201112
7202300540,984203.1384342359
8961950250,495937.5315374142
3303000130,616703.3948143184
798000062,333751.54298240494
1695900150,601561.0703993054
1604730150,520211.09464901045
4136930310,383316.9528149308
8835401250,1314519.986926289
8665900328,549456.0483456618
9262800255,261004.74516761603
1853080570,771827.1950973538
5556300114,799299.4299846494
9517200290,539809.4972992194
4037200295,395652.3196157737
7417100123,525251.2949782407
2620069077,175436.5345202427
7922720040,632387.8417891111
558100090,648913.5595607635
257000037,355537.48386216245
3319500385,344951.91473706707
9297301520,275165.1714976222
3580900090,414473.33437796676
1321039076,194935.7470688253
7227801581,330022.60386124573
9407001620,270762.0021983216
2130400150,433480.7185408
2312400200,266852.0450601559
4046700210,431344.6674895149
1193000480,853204.867506889
1492800296,378630.3719918236
3013300017,347676.80637834646
3630240140,508246.62326015724
1049010390,416358.93609895336
9320900420,190291.36169762685
4315700060,315697.3699751564
2591010290,400661.5113348987
323089085,583811.7647134439
6600400270,246578.9100804411
2919701105,434519.19293302426
7202360670,1027068.3057265762
8927600100,649376.329370514
3211700045,541793.7944488273
4027701326,695320.80325735
1601600195,287088.4245056443
7853280350,996168.0258259301
3629970130,622767.6867006178
7203120020,891960.0614433625
9542900190,412832.4726245948
8035350120,749582.4586408497
1238501184,901003.9806795234
251200240,583688.805969534
8945300200,206641.445129348
2162000160,824748.9867597589
5466310060,252515.48667651153
1239400064,742234.6011464456
5205000020,349374.2856973745
1720800305,671100.5578505397
7280300375,820912.6934879369
2095800400,619355.9314911476
7852010950,470353.0259091389
1428001160,605672.1751043574
9528104910,567229.1117694259
8644210470,975904.6116179395
7923300310,414074.8209953301
254000100,586424.8836061896
1931300688,472291.2783574081
7007700030,329287.4467776707
422049178,256543.65384477362
422069067,343352.11649162596
2923049393,430122.6412126163
930000305,536504.767885478
2461900448,453028.24210913666
2610100020,353141.49671059276
2895550050,262974.1205176287
7701700040,269832.84212257643
2460900020,385547.5061707704
9827700105,484441.25071774324
1005000240,290422.2579020831
7200001254,509742.7109850497
866400040,642532.3012987456
305000170,602765.9725797799
2260800110,893209.2667197256
3442000127,652698.6167896186
5253300437,605119.3684069931
7576700150,640388.7423649713
5469501410,642045.2975252572
5104531120,845751.3269644104
723049434,358704.38044624566
622069006,1722740.6789288959
2517101200,321808.1286782434
8159620160,255675.1363343329
5561300640,421063.575395089
3317010130,209956.57265431545
4364200250,347228.3417916377
8732300060,504226.6631167901
5603700025,599658.124727682
3585900190,1246199.4758878974
3996900575,329868.73471080017
8731801260,271448.70036131766
3810000860,391247.65506716946
5700003585,1898816.4274793328
6332000050,421736.972733676
9286100250,389657.01765420334
9471201110,794035.6295480947
9290800050,549972.9847750738
7300200400,558703.0280439942
526069024,1514293.5562097454
1454600156,1478963.2928478313
3904980360,427191.5054803539
2626119062,320481.00544705126
8651730290,521713.2318581452
7611200195,707580.75126606
1919800260,588517.0097205704
6632900354,341535.702102577
3972900195,436567.3980842027
5151600170,354126.18135414604
7016000440,598435.6138027065
871000435,700260.7088286058
9578060540,697177.5155611532
2332700060,619589.009712324
766000240,277574.50583262485
4363700200,261427.48500163245
7100000250,337607.64571685833
2781250560,202827.40544606844
2781250100,333282.10741682316
5419800220,270325.62678810203
7147600245,293885.8524569009
2926069083,1300744.7794118826
6189200125,683393.2942144148
9542830160,269415.18308358727
5152200020,305902.47052535217
9412900045,406721.96189830935
6600410480,180935.4263586956
6979970080,752935.3253237499
5636010280,271491.00700209086
1732801300,683693.0154640226
5561401530,563113.7909350933
9578500510,393476.5545243446
7304300906,398992.0978550185
1223089077,501767.0387243784
721049207,293265.86579405586
8691330310,926115.3765803532
1523069204,360571.96230842633
3188100105,556641.8041686841
6608500290,411374.67585398734
2891400410,270992.11208548315
7663700551,395848.5459587758
5413200140,265743.59425884887
425069139,629234.136405512
6713700155,494218.7164682974
2767603505,469950.5247106423
7789000080,312685.56932322524
9211500620,258566.24816214177
3750604417,198788.24085166314
7922800320,498053.94499076775
1471620240,320356.099058387
2222059052,350944.319737577
9551200270,912702.5816513485
2767603160,428582.24444149196
9406710060,364777.5831443721
8929000250,362406.27549889404
5538300120,537098.0126432264
2223069120,439155.108037264
1652500060,1053142.9768110611
8564500240,462979.7876665772
3629700120,485527.2499711764
3943600070,437712.5164566089
4171200025,343789.25250353006
2425049063,3408329.5755020683
9828701650,282963.59693951113
3581000340,406932.8598599163
8100900015,377898.14302555897
2125059161,1390816.7739074621
304000380,221454.65796182858
8146200070,871446.7713248631
686530170,537769.4722049909
2917200645,445962.1891781233
9547200530,707038.078345282
2122059199,498478.2774609544
1150000740,663693.1868218009
5706200060,285993.5237500696
9265410010,219075.2518481444
4083800555,365343.8211790766
6152900332,488890.1385720092
2520900301,283065.3711976618
9828200790,381773.31805017893
1657530180,338197.6116338303
7471900045,312962.8647754106
9828200460,316353.37426454725
1775900140,567373.1255347409
6139800430,595191.0778567938
7214400005,382625.3861086376
5332200026,441353.0184116466
9510970300,814468.6935443048
2540830020,453231.70829370606
3392100140,197393.9199978061
1326069191,455481.7029416755
2125059112,918395.6976723872
859000022,424259.674645268
8854100350,907857.1490294922
121059007,170240.9535820027
7977201707,433756.11942360364
3859900060,2187141.2771924557
8815400735,690231.7317750403
705700530,308427.358378736
6600780130,431092.5031006022
6378500105,425626.4575550964
8143000310,583840.0901700733
2877102330,556831.2627885921
3526039074,557994.4239929565
2115510300,283016.6896585209
3024059014,1869750.1817183495
2141330360,502418.36958454514
546000400,437190.9848776458
2071500011,601031.592326515
7972000240,236221.34041362087
7016200460,585260.7686296703
6204200180,554305.5974652813
1552100135,680335.497653165
88000173,398992.6874115499
2581900235,638617.0258663544
9211500560,254073.37405651622
621069218,384803.23808148276
1321970240,323885.03514641157
798000630,351988.37192343146
421000285,254204.19129993356
2824600180,786310.3102401857
3832051140,314990.74261833413
1237500105,603548.3384440246
8802400906,294959.5288942246
3166900270,425102.0640975111
3682000060,405827.19584165665
5469700020,309922.7551146124
